姓名,付款人,用户(下单人),订单类型,日期,退款日期,打单重量,结算重量,重量差,金额,超重金额,团长利润,利润公式,价格方案,订单号,快递公司,物流单号,邮寄物品,发往,说明
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 18:53:11,,1,0.34,0,6.00,0.00,2.80,6-3.2,2,1916083074544492544,极兔快递,JT0016291431143,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 18:51:29,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1916082668099657728,极兔快递,JT0016279160873,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 18:48:10,,2,1.16,0,8.00,0.00,4.08,51% ,2,1916081840362151936,极兔快递,JT0016289745058,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 17:11:31,,1,0.6,0,6.00,0.00,2.80,6-3.2,2,1916057517907828736,极兔快递,JT0016287856802,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 17:09:36,,1,0.65,0,6.00,0.00,2.80,6-3.2,2,1916057040629587968,极兔快递,JT0016283955313,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 17:08:27,,1,0.64,0,6.00,0.00,2.80,6-3.2,2,1916056736152477696,极兔快递,JT0016289463922,服饰,湖北省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 16:53:18,,1,0.65,0,7.00,0.00,2.80,6-3.2,2,1916052935714594816,极兔快递,JT0016283327620,服饰,上海市,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 16:08:34,,1,1.04,-1,6.00,0.00,2.80,6-3.2,2,1916041674008354816,极兔快递,JT0016288891006,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 15:47:34,,2,1.16,0,8.00,0.00,4.08,51% ,2,1916036390594600960,极兔快递,JT0016286387587,其他,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 14:12:06,,1,0.32,0,6.00,0.00,2.80,6-3.2,2,1916012368905428992,极兔快递,JT0016285245542,服饰,河南省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 14:06:13,,1,0.83,0,6.00,0.00,2.80,6-3.2,2,1916010891688337408,极兔快递,JT0016284151804,服饰,重庆市,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 14:03:36,,1,0.47,0,6.00,0.00,2.80,6-3.2,2,1916010227910369280,极兔快递,JT0016286105049,服饰,河北省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 13:41:52,,1,0.79,0,6.00,0.00,2.80,6-3.2,2,1916004761926950912,极兔快递,JT0016284144422,服饰,山东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 13:40:44,,1,0.5,0,6.00,0.00,2.80,6-3.2,2,1916004472280899584,极兔快递,JT0016284304832,其他,山东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 13:39:26,,1,0.77,0,6.00,0.00,2.80,6-3.2,2,1916004149109776384,极兔快递,JT0016281942587,服饰,江苏省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 13:38:13,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1916003842153832448,极兔快递,JT0016284603185,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 13:13:18,,1,1.95,-1,6.00,0.00,2.80,6-3.2,2,1915997571497385984,极兔快递,JT0016284482020,服饰,山东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 13:10:06,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915996767457697792,极兔快递,JT0016281920793,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 13:06:36,,1,0.52,0,6.00,0.00,2.80,6-3.2,2,1915995886502862848,极兔快递,JT0016283350258,服饰,江苏省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 13:04:33,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915995367646486528,极兔快递,JT0016285068371,服饰,湖北省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-26 12:59:14,,2,1.2,0,8.00,0.00,4.08,51% ,2,1915994026245152768,极兔快递,JT0016281839179,服饰,河南省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 19:50:41,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915735150526521344,极兔快递,JT0016276954469,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 19:49:08,,1,0.31,0,6.00,0.00,2.80,6-3.2,2,1915734799362613248,极兔快递,JT0016272438907,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 19:20:35,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915727611890032640,极兔快递,JT0016274339874,数码产品,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 18:58:23,,1,0.21,0,6.00,0.00,2.80,6-3.2,2,1915722026637385728,极兔快递,JT0016270520642,其他,河南省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 17:58:25,,1,0.53,0,6.00,0.00,2.80,6-3.2,2,1915706936093630464,极兔快递,JT0016272291630,服饰,福建省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 17:51:33,,1,0.51,0,6.00,0.00,2.80,6-3.2,2,1915705207016972288,极兔快递,JT0016269403576,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 17:49:29,,1,0.27,0,6.00,0.00,2.80,6-3.2,2,1915704688844267520,极兔快递,JT0016274366570,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 17:37:14,,1,0.31,0,6.00,0.00,2.80,6-3.2,2,1915701604969668608,极兔快递,JT0016271558470,服饰,河南省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 17:03:36,,1,0.74,0,6.00,0.00,2.80,6-3.2,2,1915693142369951744,极兔快递,JT0016267447410,服饰,江西省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 16:35:32,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915686069989072896,极兔快递,JT0016273238904,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 16:33:09,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915685473869422592,极兔快递,JT0016260626278,服饰,湖北省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 16:31:21,,1,0.82,0,6.00,0.00,2.80,6-3.2,2,1915685021958332416,极兔快递,JT0016271534188,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 16:29:51,,2,1.52,0,8.00,0.00,4.08,51% ,2,1915684644923957248,极兔快递,JT0016269575797,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 16:28:12,,2,1.62,0,8.00,0.00,4.08,51% ,2,1915684233819250688,极兔快递,JT0016273024715,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 14:54:29,,1,0.52,0,6.00,0.00,2.80,6-3.2,2,1915660642989957120,极兔快递,JT0016270178459,服饰,辽宁省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 14:52:17,,1,0.36,0,6.00,0.00,2.80,6-3.2,2,1915660089643819008,极兔快递,JT0016251519069,服饰,辽宁省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 14:48:28,,1,0.56,0,6.00,0.00,2.80,6-3.2,2,1915659124224090112,极兔快递,JT0016270635836,服饰,山东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 14:44:05,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915658030525767680,极兔快递,JT0016261276816,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 14:41:52,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915657414961324032,极兔快递,JT0016268424466,服饰,安徽省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 14:37:44,,1,0.31,0,6.00,0.00,2.80,6-3.2,2,1915656433011843072,极兔快递,JT0016269356452,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 14:35:31,,1,0.27,0,6.00,0.00,2.80,6-3.2,2,1915655874036948992,极兔快递,JT0016269197535,服饰,湖南省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 13:35:43,,1,0.63,0,6.00,0.00,2.80,6-3.2,2,1915640825713057792,极兔快递,JT0016268535160,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 12:16:32,,1,0.79,0,6.00,0.00,2.80,6-3.2,2,1915620898218237952,极兔快递,JT0016265561090,服饰,福建省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 11:26:21,,1,0.37,0,6.00,0.00,2.80,6-3.2,2,1915608270276190208,极兔快递,JT0016267074798,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 11:05:17,,1,0.48,0,6.00,0.00,2.80,6-3.2,2,1915602968533327872,极兔快递,JT0016264851802,服饰,江苏省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 10:48:54,,1,0.56,0,6.00,0.00,2.80,6-3.2,2,1915598845196951552,极兔快递,JT0016265465442,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 10:47:42,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915598538618494976,极兔快递,JT0016265013393,服饰,黑龙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 10:11:29,,1,0.27,0,6.00,0.00,2.80,6-3.2,2,1915589425348009984,极兔快递,JT0016263973345,其他,江苏省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 10:09:20,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915588884274405376,极兔快递,JT0016261888753,其他,江苏省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 10:07:16,,1,0.28,0,6.00,0.00,2.80,6-3.2,2,1915588364604334080,极兔快递,JT0016264235618,其他,江苏省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 10:04:41,,1,0.33,0,6.00,0.00,2.80,6-3.2,2,1915587716081049600,极兔快递,JT0016264989367,其他,江苏省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-25 10:03:37,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915587443317071872,极兔快递,JT0016262689921,其他,江苏省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-24 20:09:41,,2,3.43,-2,8.00,1.50,4.08,51% ,2,1915377582134321152,极兔快递,JT0016259947026,服饰,山东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-24 20:07:39,,2,1.09,0,8.00,0.00,4.08,51% ,2,1915377069342908416,极兔快递,JT0016257765616,服饰,四川省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-24 19:56:56,,2,1.17,0,8.00,0.00,4.08,51% ,2,1915374375316283392,极兔快递,JT0016258660362,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-24 19:56:13,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915374176279781376,极兔快递,JT0016254100144,服饰,陕西省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-24 19:54:29,,1,0.23,0,6.00,0.00,2.80,6-3.2,2,1915373730819530752,极兔快递,JT0016260107775,服饰,吉林省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-24 19:39:52,,1,0.41,0,6.00,0.00,2.80,6-3.2,2,1915370079774367744,极兔快递,JT0016256691914,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-24 19:38:35,,1,0.27,0,6.00,0.00,2.80,6-3.2,2,1915369758440349696,极兔快递,JT0016259696114,服饰,安徽省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-24 19:25:53,,2,1.52,0,8.00,0.00,4.08,51% ,2,1915366555837587456,极兔快递,JT0016258772459,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,干洗,2025-04-24 19:22:10,,,,,15.00,,4.50,30%,,1915365620495212544,干洗,,"皮鞋   *   1",,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-24 19:10:28,,1,0.58,0,6.00,0.00,2.80,6-3.2,2,1915362681403793408,极兔快递,JT0016258326698,服饰,湖南省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-24 18:08:56,,1,0.49,0,6.00,0.00,2.80,6-3.2,2,1915347193089024000,极兔快递,JT0016258403343,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-24 16:39:19,,1,0.76,0,6.00,0.00,2.80,6-3.2,2,1915324637917274112,极兔快递,JT0016255772698,服饰,江西省,
