姓名,订单类型,日期,退款日期,打单重量,结算重量,金额,超重金额,团长利润,利润公式,价格方案,订单号,快递公司,物流单号,邮寄物品,发往,说明
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 13:17:54,,0.4,,6.00,,2.32,42% - 0.2,1,1882659038388625408,极兔快递,JT0015157949455,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 12:45:40,,1.7,,7.00,,2.81,43% - 0.2,1,1882650929830109184,极兔快递,JT0015155588532,服饰,江苏省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 12:44:34,,1.5,,7.00,,2.81,43% - 0.2,1,1882650651110219776,极兔快递,JT0015157528092,服饰,江苏省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 12:28:29,,2.2,,8.00,,3.40,45% - 0.2,1,1882646603426504704,极兔快递,JT0015156203210,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 12:27:28,,1.5,,7.00,,2.81,43% - 0.2,1,1882646348488318976,极兔快递,JT0015157307465,服饰,江苏省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 12:24:08,,2.2,,8.00,,3.40,45% - 0.2,1,1882645512764858368,极兔快递,JT0015157993956,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 12:21:01,,1.9,,7.00,,2.81,43% - 0.2,1,1882644724269260800,极兔快递,JT0015155175666,服饰,江苏省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 12:15:46,,3.1,,10.00,,3.80,40% - 0.2,1,1882643402698596352,极兔快递,JT0015155818559,服饰,江苏省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 11:43:25,,1.2,,7.00,,2.81,43% - 0.2,1,1882635258694017024,极兔快递,JT0015157269743,服饰,广东省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 11:39:19,,1.3,,7.00,,2.81,43% - 0.2,1,1882634232050032640,极兔快递,JT0015156483000,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 11:38:12,,1,,6.00,,2.32,42% - 0.2,1,1882633951811805184,极兔快递,JT0015144038860,服饰,江苏省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 11:37:02,,1.2,,7.00,,2.81,43% - 0.2,1,1882633657585573888,极兔快递,JT0015155913964,服饰,江苏省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 11:32:51,,1.6,,17.00,,5.80,34.12% - 0.2,1,1882632579418759168,极兔快递,JT0015147971112,服饰,海南省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 11:12:14,,0.65,,6.00,,2.32,42% - 0.2,1,1882627412183031808,极兔快递,JT0015155340322,服饰,广东省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 10:48:11,,3.5,,10.00,,3.80,40% - 0.2,1,1882621364181213184,极兔快递,JT0015154268177,其他,山东省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 10:34:25,,2.9,,8.00,,3.40,45% - 0.2,1,1882617900181037056,极兔快递,JT0015156981602,服饰,江苏省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 10:33:40,,4,,10.00,,3.80,40% - 0.2,1,1882617706509049856,极兔快递,JT0015155322828,服饰,江苏省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 10:32:39,,1.7,,7.00,,2.81,43% - 0.2,1,1882617451637972992,极兔快递,JT0015156330160,其他,江苏省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-24 10:03:51,,0.8,,6.00,,2.32,42% - 0.2,1,1882610206095253504,极兔快递,JT0015156423432,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 19:25:02,,0.6,,6.00,,2.32,42% - 0.2,1,1882388990474395648,极兔快递,JT0015154044871,服饰,广东省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 19:24:09,,0.45,,6.00,,2.32,42% - 0.2,1,1882388822626738176,极兔快递,JT0015150626593,服饰,广东省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 19:23:03,,0.5,,6.00,,2.32,42% - 0.2,1,1882388546175967232,极兔快递,JT0015143386008,服饰,广东省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 17:59:06,,0.75,,6.00,,2.32,42% - 0.2,1,1882367409798848512,极兔快递,JT0015152518968,其他,河北省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 17:00:16,,0.6,,6.00,,2.32,42% - 0.2,1,1882352614240493568,极兔快递,JT0015152168223,服饰,广东省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 16:59:06,,0.7,,6.00,,2.32,42% - 0.2,1,1882352316402966528,极兔快递,JT0015152857037,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 16:26:51,,1.2,,7.00,,2.81,43% - 0.2,1,1882344193466376192,极兔快递,JT0015151807965,服饰,河南省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 16:26:04,,1,,6.00,,2.32,42% - 0.2,1,1882344004353597440,极兔快递,JT0015149635956,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 16:10:26,,0.3,,6.00,,2.32,42% - 0.2,1,1882340069479882752,极兔快递,JT0015136811451,服饰,山西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 16:01:19,,1.3,,8.00,,2.44,43%,1,1882337780820156416,极兔快递,JT0015151705563,服饰,上海市,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 15:51:56,,0.4,,6.00,,2.32,42% - 0.2,1,1882335404965044224,极兔快递,JT0015150437539,其他,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 15:34:02,,0.02,,6.00,,2.32,42% - 0.2,1,1882330912433446912,极兔快递,JT0015150493917,其他,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 12:36:38,2025-01-23 14:49:57,8,,20.00,,0.00,,1,1882286264423882752,韵达快递,,服饰,陕西省,已全额退款
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 12:38:09,2025-01-23 14:49:42,10,,25.00,,0.00,,1,1882286613008293888,极兔快递,JT0015146150336,服饰,陕西省,已全额退款
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 14:18:13,,2.3,,9.00,,3.05,45%,1,1882311830279626752,极兔快递,JT0015146250430,食品,北京市,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 13:06:29,,4.2,,12.50,,4.80,40% - 0.2,1,1882293782558613504,韵达快递,,服饰,宁夏回族自治区,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 13:04:12,,4.2,,12.50,,4.80,40% - 0.2,1,1882293204533190656,极兔快递,JT0015146595081,服饰,宁夏回族自治区,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 13:01:52,,0.02,,6.00,,2.00,,,1882292619448754176,邮政快递,9473329489387,其他,福建省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 12:48:32,,1.13,,7.00,,2.81,43% - 0.2,1,1882289263829393408,极兔快递,JT0015147770359,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 12:45:53,,1.2,,7.00,,2.81,43% - 0.2,1,1882288597736169472,极兔快递,JT0015148123680,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 12:44:44,,1.9,,7.00,,2.81,43% - 0.2,1,1882288301194682368,极兔快递,JT0015148385060,服饰,湖北省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 12:41:46,,1.2,,7.00,,2.81,43% - 0.2,1,1882287552712744960,极兔快递,JT0015128874204,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 12:41:02,,1.3,,7.00,,2.81,43% - 0.2,1,1882287375151079424,韵达快递,,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 12:37:14,,9.5,,25.00,,9.80,40% - 0.2,1,1882286391892975616,极兔快递,JT0015147239584,服饰,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 12:35:07,,8,,20.00,,7.80,40% - 0.2,1,1882285885229441024,极兔快递,JT0015147400688,服饰,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 12:16:38,,0.02,,13.00,,0.00,0%,1,1882281231942754304,顺丰速运,SF3159593133284,文件,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 12:13:36,,11.4,,30.00,,2.00,,,1882280470596886528,邮政快递,9473220102587,生鲜类,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 12:12:26,,11.4,,30.00,,11.80,40% - 0.2,1,1882280179239559168,极兔快递,JT0015148165254,生鲜类,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 12:11:17,,11.4,,30.00,,11.80,40% - 0.2,1,1882279831267516416,极兔快递,JT0015131952831,生鲜类,辽宁省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 12:10:03,,11.4,,30.00,,11.80,40% - 0.2,1,1882279574701940736,韵达快递,,食品,辽宁省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 11:42:48,,2,,7.00,,2.81,43% - 0.2,1,1882272718843617280,极兔快递,JT0015148290506,其他,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 11:26:33,,0.6,,6.00,,2.32,42% - 0.2,1,1882268631049773056,极兔快递,JT0015148948423,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 11:25:19,,0.6,,6.00,,2.32,42% - 0.2,1,1882268318645428224,极兔快递,JT0015148737247,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 11:24:12,,1.3,,7.00,,2.81,43% - 0.2,1,1882268035731234816,极兔快递,JT0015145984910,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 10:50:22,,3.7,,10.00,,3.80,40% - 0.2,1,1882259527531044864,极兔快递,JT0015145359630,食品,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 10:48:42,,4.2,,12.50,,2.00,,,1882259107706380288,邮政快递,9472916288287,食品,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 10:45:16,,4.2,,12.50,,4.80,40% - 0.2,1,1882258240747937792,极兔快递,JT0015147995698,食品,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 10:32:04,,0.25,,6.00,,2.32,42% - 0.2,1,1882254918003531776,极兔快递,JT0015143067881,服饰,广东省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-23 10:15:38,,0.55,,6.00,,2.32,42% - 0.2,1,1882250784223338496,极兔快递,JT0015144431329,服饰,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,干洗,2025-01-22 19:36:19,,,,12.80,,3.84,30%,,1882029495355785216,干洗,,"凉鞋   *   1",,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 19:28:50,,7.5,7.5,30.00,0.00,4.00,,,1882027608535547904,京东快递,JDVG03441363669,生鲜类,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 19:28:10,,7.5,7.5,30.00,0.00,4.00,,,1882027431191986176,京东快递,JDVG03441360907,生鲜类,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 19:27:26,,7.5,7.5,30.00,0.00,4.00,,,1882027251868712960,京东快递,JDVG03441360600,生鲜类,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 19:26:20,,7.5,,30.00,,4.00,,,1882026987979882496,京东快递,JDVG03441355595,生鲜类,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 19:24:55,,7.5,,30.00,,4.00,,,1882026627437510656,京东快递,JDVG03441342718,生鲜类,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 19:13:52,,1.6,,7.00,,2.00,,,1882023848920825856,邮政快递,9471575842887,其他,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 19:12:45,,2.2,,8.00,,3.40,45% - 0.2,1,1882023570511314944,极兔快递,JT0015134747748,其他,江苏省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 19:11:59,,0.2,,6.00,,2.00,,,1882023373349666816,邮政快递,9471574232687,服饰,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 19:10:49,,0.2,,6.00,,2.00,,,1882023078246825984,邮政快递,9471573584187,服饰,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 19:06:31,,0.6,,6.00,,2.32,42% - 0.2,1,1882021990667993088,极兔快递,JT0015138288141,服饰,广东省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 19:05:29,,0.2,,6.00,,2.32,42% - 0.2,1,1882021724396797952,极兔快递,JT0015142485264,服饰,广东省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 19:03:50,,0.6,,6.00,,2.32,42% - 0.2,1,1882021323396169728,极兔快递,JT0015137108472,服饰,广东省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 18:56:10,,2.3,,8.00,,3.40,45% - 0.2,1,1882019391780765696,极兔快递,JT0015142986307,其他,广东省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 17:35:51,,0.7,1.0,9.00,0.00,1.00,,,1881999177869508608,京东快递,JDVG03441074679,生鲜类,陕西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 17:09:19,,1.2,,7.00,,2.81,43% - 0.2,1,1881992501074411520,极兔快递,JT0015135048438,服饰,山东省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 15:18:12,,0.35,,6.00,,2.32,42% - 0.2,1,1881964537905496064,韵达快递,312622659371344,服饰,广东省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 15:17:08,,1.2,,7.00,,2.81,43% - 0.2,1,1881964273039392768,韵达快递,312622659121375,易碎品,湖北省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 13:44:12,,0.8,,6.00,,2.32,42% - 0.2,1,1881940862481285120,韵达快递,312622527233078,其他,天津市,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 13:33:48,,0.25,,6.00,,2.32,42% - 0.2,1,1881938267150827520,韵达快递,312622510684864,服饰,浙江省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,干洗,2025-01-22 13:27:48,,,,29.80,,8.94,30%,,1881936758077997056,干洗,,"棉服_毛呢_羽绒服   *   1",,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 13:01:10,,1.5,,7.00,,2.81,43% - 0.2,1,1881930047116099584,韵达快递,312622488157065,食品,山西省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 12:15:12,,0.65,,6.00,,2.32,42% - 0.2,1,1881918483759710208,韵达快递,312622442297541,服饰,福建省,
嘉丰国际1号楼101快递美团干洗_站点-嘉丰国际1号楼101快递美团干洗,快递,2025-01-22 11:12:07,,3,,8.00,,3.40,45% - 0.2,1,1881902609728356352,韵达快递,312622302106137,食品,陕西省,
